"OCCUPATIONTYPE","OCCUPATIONID","RELATIONTYPE","SKILLID","SIGNALLINGVALUELABEL","SIGNALLINGVALUE","CREATEDAT","UPDATEDAT"
"escooccupation","68f1da5e90ad734984f80331","optional","68f1da5290ad734984f7cb47","","","2025-10-17T05:56:16.096Z","2025-10-17T05:56:16.096Z"
"escooccupation","68f1da5e90ad734984f80cc3","optional","68f1da5290ad734984f7cb47","","","2025-10-17T05:56:16.096Z","2025-10-17T05:56:16.096Z"
"escooccupation","68f1da5e90ad734984f80ccc","optional","68f1da5290ad734984f7cb47","","","2025-10-17T05:56:16.096Z","2025-10-17T05:56:16.096Z"
"escooccupation","68f1da5e90ad734984f803be","optional","68f1da5290ad734984f7cb47","","","2025-10-17T05:56:16.096Z","2025-10-17T05:56:16.096Z"
"escooccupation","68f1da5e90ad734984f80a9f","optional","68f1da5290ad734984f7cb47","","","2025-10-17T05:56:16.096Z","2025-10-17T05:56:16.096Z"
"escooccupation","68f1da5e90ad734984f80bea","essential","68f1da5290ad734984f7cb48","","","2025-10-17T05:56:16.096Z","2025-10-17T05:56:16.096Z"
"escooccupation","68f1da5e90ad734984f809b8","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f80679","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f80986","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f80682","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f809a7","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f8096b","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f80a72","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f8095e","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.109Z","2025-10-17T05:56:16.109Z"
"escooccupation","68f1da5e90ad734984f8056e","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f808b6","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5d90ad734984f801b5","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f802cc","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f8097f","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f8099c","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f808da","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80992","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80a0a","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80990","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80985","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f8098c","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80ae8","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f809ad","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5d90ad734984f80275","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80989","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80999","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80929","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80991","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f808ce","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f8056f","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f8097c","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f8098f","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f8098e","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"localoccupation","68f1da5e90ad734984f80d6c","","68f1da5290ad734984f7cb49","medium","5","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f8098d","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f809b2","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f809a9","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f807a6","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f80a6e","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f80988","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.109Z","2025-10-17T05:56:16.109Z"
"escooccupation","68f1da5e90ad734984f809a5","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f8099a","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80c6d","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f809aa","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f809a2","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f802d6","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80885","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f8098b","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80982","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f8056d","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80a0d","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f809a1","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f8099f","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80cbd","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80993","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f8068e","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f802d0","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f809a0","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f8089a","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.109Z","2025-10-17T05:56:16.109Z"
"escooccupation","68f1da5e90ad734984f80570","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f8099d","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80540","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80833","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f809a6","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80997","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80546","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80892","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f809a8","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f8099e","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80559","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80543","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80568","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80a09","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5d90ad734984f80261","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80a0c","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f809b1","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f809a3","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5d90ad734984f80288","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80542","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f8098a","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80d45","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80541","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f8097b","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f8085c","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f808a2","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5d90ad734984f801e0","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f8048c","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.097Z","2025-10-17T05:56:16.097Z"
"escooccupation","68f1da5e90ad734984f80a0b","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.109Z","2025-10-17T05:56:16.109Z"
"escooccupation","68f1da5e90ad734984f809b7","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80987","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f809b3","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f8068b","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80a08","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f809ba","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80851","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.110Z","2025-10-17T05:56:16.110Z"
"escooccupation","68f1da5e90ad734984f80994","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f809a4","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f809bc","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80995","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80996","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f80d37","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f8053f","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f8089b","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f809b9","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.111Z","2025-10-17T05:56:16.111Z"
"escooccupation","68f1da5e90ad734984f807b1","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f8097a","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f8099b","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80998","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80b0e","optional","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f809bb","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f8089c","essential","68f1da5290ad734984f7cb49","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5d90ad734984f801ed","optional","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80c59","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80b5b","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80b6b","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80d22","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f8032c","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80b69","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80c54","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80b66","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80cba","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.112Z","2025-10-17T05:56:16.112Z"
"escooccupation","68f1da5e90ad734984f80b68","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80b5e","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80c56","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"localoccupation","68f1da5e90ad734984f80d58","","68f1da5290ad734984f7cb4a","low","0.017","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80c55","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80415","optional","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"localoccupation","68f1da5e90ad734984f80d74","","68f1da5290ad734984f7cb4a","medium","3","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80c57","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80b5d","essential","68f1da5290ad734984f7cb4a","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"localoccupation","68f1da5e90ad734984f80d65","","68f1da5290ad734984f7cb4a","low","0.017","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80afe","essential","68f1da5290ad734984f7cb4b","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80b00","essential","68f1da5290ad734984f7cb4b","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80c35","essential","68f1da5290ad734984f7cb4b","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
"escooccupation","68f1da5e90ad734984f80498","optional","68f1da5290ad734984f7cb4c","","","2025-10-17T05:56:16.113Z","2025-10-17T05:56:16.113Z"
