"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED"
"687671b4ebd2bf665349a659","http://data.europa.eu/esco/skill/00ec5333-e570-477b-9017-2e95fea0150a","1f7f8593-641c-4bcd-945c-2e0720febf47
c0490618-bbe2-46a9-ba04-c4f8c6271fad
a922e928-6faf-4bee-a916-bf9e09107e3d
467f1ed1-01f7-4128-9baa-d295bf57bcf0
81a2ff68-e6cc-4c45-b09e-e304548336ec","","","sector-specific","skill/competence","maintain inventory of cleaning supplies","track inventory of cleaning supplies
manage inventory of cleaning supplies
maintain inventory of cleaning supplies
maintaining inventory of cleaning supplies
maintain inventory of supplies for cleaning
maintain inventory of cleaning supply","Follow the stock of cleaning materials, order new material when the stock is empty and follow their usage to maintain a constant supply.","false"
"687671b4ebd2bf665349a65a","http://data.europa.eu/esco/skill/00eefa32-9f77-4500-abe9-20afc7924a9d","637d873c-58e4-442c-a787-6d9d56998346
efd1b253-1ef8-40e7-80f3-7826375da2c4
d2df5c7b-e12d-4796-be03-757768e2a382
e9b2e69c-9b56-45aa-8ac4-9aa6b983b92e
9a10f939-e9ce-4293-ad4e-4c406b48a448","","","occupation-specific","knowledge","cold vulcanisation","using vulcanising solution
tyre repair method
cold vulcanization
use of vulcanising solution
tyre repair technique
cold vulcanisation","Technique used to repair defective tyres, especially bicycle tyres, and consisting in grinding the area around the tear, applying a vulcanising solution and fixing a patch to seal the tear.","false"
"687671b4ebd2bf665349a65b","http://data.europa.eu/esco/skill/00f12ec1-b416-4e3c-8ed7-c4f875c6b681","6f1d955b-d2aa-4fe0-b388-00f1278b670b
ad620e2f-beb2-43b8-a485-fe94109ca028
eff04d1e-8200-4cc5-96cd-04d3e9c0af03
89791e02-9f7d-4377-899f-fb47467d9a4a
a15cbc1d-b09b-485d-b3c5-f5a166899484","","","sector-specific","skill/competence","supervise housekeeping operations","oversee housekeeping operations
supervise operations of housekeeping
supervise housekeepers' duties
coordinate housekeeping duties
supervise housekeeping operations","Oversee the day-to-day service and cleaning of rooms and public areas to ensure continuous operations.","false"
"687671b4ebd2bf665349a65c","http://data.europa.eu/esco/skill/00f2eee1-cd4d-4a45-ae10-b6060f53ad5d","4f07dcf7-848e-4a05-82fe-8cc2df61eef7
5398c759-8b14-4059-8336-7faa11bc2ceb
f74ac19c-f192-4b60-b80d-0f49c7430935
65d31cf6-ae1e-4de8-916d-6cbb7f0df2dc
69288d5e-9d3a-4cc7-88fe-e636c6471034","","","cross-sector","skill/competence","act as contact person during equipment incident","play the role of contact person during equipment damage
act as contact person during equipment incident
be the contact person during equipment incident
play the role of a contact person during investigation
engage as a contact person during investigation
take responsibility as a contact person during incident
be the contact person during investigation","Act as the person to be contacted when an equipment incident occurs. Participate in the investigation by providing insights.","false"
"687671b4ebd2bf665349a65d","http://data.europa.eu/esco/skill/00fc7575-0cee-4b12-ade5-795cb2a4479a","22e0c5f3-c309-4f45-996e-7d147a53d614
8af11f0c-dfd0-49e0-9728-339213f1dc1e
324ddcd8-f65d-4598-98cc-99a905354043
070cc692-10e7-4c9b-a6d7-eafd30c458e5
1cb694f5-a4fd-48cb-b322-49ce9a9160bf","","","sector-specific","skill/competence","manage time in landscaping","landscaping time managing
manage time in landscaping
landscaping scheduling
schedule landscaping
managing time in landscaping
scheduling landscaping
time managing in landscaping","Plan and implement work schedules to fit in landscaping activities, which include the briefing phase where the landscape project is discussed with a client after which follow a series of sketches, plans and designs.","false"
"687671b4ebd2bf665349a65e","http://data.europa.eu/esco/skill/00ff06cc-103f-4c85-b5df-6f75acff6abf","f4376023-2982-4e87-a288-924e4a688d73
712f0be8-c831-4ba1-a10d-ca309cb44c18
301b8c49-15bc-4ba9-9087-7c5ac84c2f07
eba78306-6cd4-4733-b14d-c6b9e25de215
ae0b3ffd-54a2-4e9d-b1af-ab644d9e281e","","","sector-specific","skill/competence","advise on customs regulations","advise customers
advise on customs regulations","Give information to people regarding import and export restrictions, tariff systems and other custom-related topics.","false"
"687671b4ebd2bf665349a65f","http://data.europa.eu/esco/skill/011711eb-f20b-4d64-84d7-17b8979946dc","f5d06dcd-6fc9-4870-b59b-8ba9213bb19b
c18aee11-7e71-4450-b36a-33b235b04e73
54574597-e89f-4076-9a8c-789a0867d9bf
fcf250d3-4580-4f1f-80e0-78a2522adf6a
972db749-0d6d-41d3-9389-e0ea2587e31e","","","occupation-specific","skill/competence","manage university department","manage university departments
managing university department
supervise university department
oversee university department
manage university department
coordinate university department
manages university department","Supervise and assess the university support practices, students' well-being, and teachers' performance.","false"
"687671b4ebd2bf665349a660","http://data.europa.eu/esco/skill/0121ac3b-775b-4faf-b86d-0078623674bc","d0848d7b-7724-4397-9851-f6541d744785
dd9fb439-3226-4565-a0a0-5d98328ef836
01204729-201e-400b-887c-5d5cfb5efbd7
401ec27a-d736-4b4f-a610-7d542edf20f1
1338defa-62b9-448f-823a-e66896fe408e","","","sector-specific","skill/competence","develop terminology databases","define terminology databases prepare terminology databases
write terminology databases
compile terminology databases
developing terminology databases
develop terminology databases
developing terminology database
draw up terminology databases
populate terminology databases
develop terminology database","Collect and submit terms after verifying their legitimacy in order to build up terminology databases on an array of domains.","false"
"687671b4ebd2bf665349a661","http://data.europa.eu/esco/skill/01267c89-b27f-4de0-b555-3683c5a5d66e","e29c1618-656d-46ce-ae1a-a68024083b66
a1149f96-e0d0-4f3c-b4de-a310249b7861
6b4003ea-3d2c-4c95-b8fc-9ad744abc5b1
8a70ca57-164c-4a8e-9c50-346ff9c7da54
1733c87d-f8ad-4e63-9d7b-f2114ebf4b94","","","sector-specific","skill/competence","assess nutritional characteristics of food","judge nutritional characteristics of food
determine nutritional characteristics of food
assess the nutritional characteristics of food
check nutritional characteristics of food
assess nutritional characteristics of food
appraise nutritional characteristics of food","Evaluate the nutritional value of food, including proportion of fats, carbohydrates, sugars, vitamins, in order to contribute to a better healthy diet.","false"
"687671b4ebd2bf665349a662","http://data.europa.eu/esco/skill/012795fe-5f85-4d12-a10e-9dabda4ea05f","b4716ce5-0bd3-408c-a26f-7b73535c12e5
77f78bea-124b-4f31-b664-241369ba3b56
9da14e98-f826-4faf-8539-85d7bb7b7268
b2132edb-6345-437e-be80-1143b81eb4a5
4173989d-8323-4d17-a19a-bbaf774ec094","","","occupation-specific","skill/competence","repair electric bicycles","repair electric bicycle
repair electric bicycles
repair electric bikes
fix electric bikes
repairing electric bicycles
fix electric bicycles
repair bicycles","Inspect the functioning of the electrical components, wiring, and fuses. Check for damage and malfunctions and determine the cause. Dismantle and repair bicycle components, such as add-on drives, switching systems, power supply systems and lightning systems. Adjust mechanical and electronic switchgear, drives, brake systems and chassis components. Check the bicycle's operating fluids and see if it needs refills or changes.","false"
"687671b4ebd2bf665349a663","http://data.europa.eu/esco/skill/012d6406-016a-4790-aeb8-853e61058517","3a852d37-5b18-4877-883c-306ebea63f00
c7226bbd-b619-44f6-9c2c-1f4be04e7b85
34359d05-fff0-41c5-a173-556ea273ffbc
72b56347-fb50-4dd8-ac73-b2941ad934f3
e14aefcd-654b-4fde-a8f3-12a7df6064ba","","","sector-specific","skill/competence","maintain sorting equipment","maintain sorting equipment
maintaining sorting equipment
sorting equipment maintaining
maintaining of sorting equipment
sorting equipment repairing
repair sorting equipment
repairing sorting equipment","Perform routine maintenance as well as minor repairs on the equipment used for sorting waste and recyclable materials.","false"
"687671b4ebd2bf665349a664","http://data.europa.eu/esco/skill/012f9ad1-b95b-42f1-b2c7-3793cdbce443","aaf3baae-a035-4cd6-a636-a9a4b40c516b
7e6c5907-cb0f-4ea8-a99f-d30d109b3b45
e8c3b7df-5f44-418d-9a3b-2b7618c378e3
4ea9d3aa-d309-45e0-8715-7a0be5c21efd
ca7143a5-ffc3-42e7-abe4-6c5663575cc8","","","sector-specific","skill/competence","explain features in accommodation venue","explain accommodation venue features
explain accommodation features at venue
explain features in guest room
brief guests on room facilities
explain features in accommodation venue","Clarify guests' accommodation facilities and demonstrate and show how to use them.","false"
"687671b4ebd2bf665349a665","http://data.europa.eu/esco/skill/0132ac4f-ffac-4396-8b56-052fde0c9d73","e68432b9-581a-40df-85cf-a2248bd1e42e
1c922f3e-0fce-44d6-839f-ce130913ea32
931fa248-c50f-4676-9ec7-e8effcc96df8
33cb811e-400a-4be0-966c-19f8e6451b2a
b3898f27-3598-4bcd-8746-11984bfbe678","","","sector-specific","knowledge","types of barley","type of barley
a type of barley
barley types
types of barley
kinds of barley
strains of barley
varieties of barley
categories of barley","The different types of barley; their characteristics, and quality.","false"
"687671b4ebd2bf665349a666","http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05","98a2f9ee-68bf-4183-9ba4-61fe988cbc43
d2e9afdf-4a47-4619-bca5-f18621ec67fa
83af9329-b546-4d90-a623-0292bb79c610
ebae9989-ee81-41c9-ab82-969b0fa8cd1e
eb4d0662-3fa5-4512-9ad6-eddee1289beb","","","sector-specific","knowledge","KDevelop","KDevelop 4.7.0
KDevelop 4.6.0
KDevelop 4.0.0
KDevelop
KDevelop 5.0.0","The computer program KDevelop is a suite of software development tools for writing programs, such as compiler, debugger, code editor, code highlights, packaged in a unified user interface. It is developed by the software community KDE.","false"
"687671b4ebd2bf665349a667","http://data.europa.eu/esco/skill/0138fdc7-edbb-485c-9aa9-544f723eb62f","949a8779-a2f9-495e-b3aa-f98fc4d0cf3c
9896fe20-bb8d-4cb9-bc41-f0c1bb522900
04a862a9-9fd3-43db-8130-fd5bdfe21fdf
735d7ce4-3a23-4f76-bda6-e3c00a55e390
749e9034-861c-45af-9f6f-9752584fc22a","","","sector-specific","skill/competence","purchase vehicle parts","oversee parts purchasing
carry out part purchasing
carry out parts purchases
carry out parts purchasing
carrying out parts purchasing
make parts purchasing
undertake parts purchasing
complete parts purchasing
purchase vehicle parts","Order specific parts required for maintenance and repair of a wide variety of vehicles.","false"
"687671b4ebd2bf665349a668","http://data.europa.eu/esco/skill/013a64b9-5e74-4f7f-af5b-9ec76715238b","9b773e09-880a-4c27-bdf4-503dc9d69e88
ab0b12c6-5007-4429-bfe5-c69ed2864393
a177cc24-9371-4f88-bb4e-e923d29825b7
4eced700-046f-4a03-b712-1c240947c8ea
c1220bf0-55c3-4f58-98fa-56c449fc8c16","","","cross-sector","skill/competence","inspect offshore constructions","inspect offshore constructions
evaluate offshore constructions
inspect offshore construction
inspeting offshore constructions
examine offshore constructions
check offshore constructions
assess offshore constructions","Conduct regular inspections during and after the construction of offshore facilities such as oil platforms to ensure risk minimisation and compliance with regulations.","false"
"687671b4ebd2bf665349a669","http://data.europa.eu/esco/skill/01468114-b99c-4f48-9374-a520a7faa9c9","c894f6ad-26a9-401a-8ca4-37474c4dc452
76f0fc39-610c-4885-8cb9-94ad9aebf84a
5f7686e9-f446-4883-8a77-6a8ee16f17d5
ce8f3a06-69e6-4c29-bdff-aff9033e6bbb
91a64bdf-87d7-4552-9885-07657af85235","","","sector-specific","skill/competence","transport patient to medical facility","transport patient to medical facility
assist in patient transportation
transfer patients to medical facilities
transport patients to medical facilities
transfer patient to medical facility
transport a patient to a medical facility","Assist in lifting and carrying of the patient into the emergency vehicle for transport, and into the receiving medical facility on arrival.","false"
"687671b4ebd2bf665349a66a","http://data.europa.eu/esco/skill/0156865e-5010-4908-8e0f-ce3aebc2d136","5c036fa1-bb19-40d6-a243-db27de005ca4
689e3e59-04f6-45fd-896e-2d91dd6fc6cb
64715612-6022-4ec6-a04f-87cb00887983
1e8bf8db-5652-40d6-ae11-ce3fd6a74075
7142ac9f-f293-42bc-bcf0-89947409f664","","","occupation-specific","skill/competence","adjust envelope cutting settings","tweak envelope cutting settings
adjusting envelope cutting settings
change envelope cutting settings
adjust envelope cutting setting
adapt envelope cutting settings
modify envelope cutting settings
adjust envelope cutting settings","Make sure that the right window cutting and patching standard are used. Prepare this by gumming on the blank with a dry patch and on the window material during its conveyance. Adjust on the basis of window, gum, and patch position and level of evenness.","false"
"687671b4ebd2bf665349a66b","http://data.europa.eu/esco/skill/0157feec-52c2-4764-b83d-2d017ce8e49d","8b2ee3fe-5ce3-4580-9155-c17de3fed75f
51fb077a-4a07-471d-9baf-eb53db23ba92
70e3f74c-af68-446c-9316-6b5a5bf20845
b863b6b8-e51c-4770-8e05-e4ce7119b792
7ca102df-029c-459e-90a0-533267b3d793","","","sector-specific","skill/competence","prepare oils","arrange oils
assemble oil
prepare oil
prepare, select and mix oil
assemble oils
prepare oils
arrange oil","Select the appropriate oils for the client, mix and blend them in order to create individualised compounds with specific needs and ratios for clients, keeping records of applied treatments and the blends used during the therapy.","false"
"687671b4ebd2bf665349a66c","http://data.europa.eu/esco/skill/015b0162-6dd3-4d46-bbfd-325086155dd5","26c01aa2-5aa5-44e7-a3d8-ea6b9b75200f
856c25b4-1aef-4178-b419-4953df262347
7029597a-6d0a-4c13-b52f-c24478af1f7d
d16a5de2-2ffc-4eaa-a799-c6a5deb8d5c2
4a8c8e49-77b0-4a0d-985a-8c1deb015f0d","","","sector-specific","skill/competence","purchase supplies","pay for supplies
acquire supplies
gain supplies
purchase of supplies
supplies purchasing
buy supplies
purchase supplies
purchasing supplies","Purchase and replenish supplies; make sure that all required goods are available in stock.","false"
"687671b4ebd2bf665349a66d","http://data.europa.eu/esco/skill/015cd017-b146-4c9d-ab10-5dfca451c30a","4bf3d50c-2995-4f7a-86ed-f41e6a3acd61
bf217854-007d-406c-a707-60552383af51
1e85d7af-7eb1-417f-a459-b66589211484
68e5ed00-5287-422a-9217-ddb9ce6ba560
8e94f497-639d-49aa-a5cc-681753aea504","","","sector-specific","skill/competence","pursue excellence in the creation of food products","look for excellence in the creation of food products
pursuing excellence in the creation of food products
aim for excellence in the creation of food products
pursue excellence in the creation of food products
seek excellence in the creation of food products
pursue excellence in the creation of a food product","Try to develop food products in their most qualitative form possible.","false"
